timestamp,open,high,low,close,volume,date_hour,return,Vol_t,next_hour_close,target_trend,Info_t,FOMO_m,FUD_m,Euphoria_m,Panic_m
1609603200000,31707.2,33026.4,31707.2,32482.7,2303.92154745,2021-01-02 16:00:00,0.0243562593206974,0.0102657705203226,32859.9,1,134.89126934117655,0.3239002719131912,0.1682218083432535,0.2978750858379139,0.21000283390564142
1609606800000,32478.4,32942.7,32394.8,32859.9,522.72571123,2021-01-02 17:00:00,0.0115454294735103,0.0100494136957504,32993.9,1,128.40742496444028,0.38254545174397225,0.11540091997258481,0.35710687598596724,0.14494675229747567
1609610400000,32859.8,33318.9,32456.9,32993.9,681.91806792,2021-01-02 18:00:00,0.0040696265041871,0.0099811253617095,33031.0,1,125.67656855458426,0.379358656649123,0.11598755838078947,0.35766933275026686,0.1469844522198208
1609614000000,32997.4,33234.7,32696.6,33031.0,521.45379278,2021-01-02 19:00:00,0.001123818556474,0.0099355097762784,30734.6,0,110.52038236932069,0.2042393938177506,0.21049004355995413,0.20130660372312661,0.3839639588991687
1609617600000,33040.2,33071.9,30663.5,30734.6,1765.50610208,2021-01-02 20:00:00,-0.0720574586558429,0.0186650711783393,31696.3,1,339.78244008680605,0.18667614443922265,0.22021705730756794,0.20148962099427326,0.39161717725893613
1609621200000,30734.7,31915.3,30414.9,31696.3,1104.03574388,2021-01-02 21:00:00,0.0308108990324356,0.0195395847596141,32155.0,1,370.9481212227527,0.2879154360633508,0.07603459789750402,0.5062540851369474,0.12979588090219785
1609624800000,31697.1,32305.5,31447.2,32155.0,376.82937138,2021-01-02 22:00:00,0.0143680047587146,0.0196658335792522,32186.5,1,370.1480613263798,0.38633524766868504,0.09293235115408792,0.36545989039238547,0.15527251078484144
1609628400000,32155.0,32238.1,31516.7,32186.5,632.35026389,2021-01-02 23:00:00,0.0009791503933441,0.0196732003538054,32449.3,1,366.33478178360656,0.49217200256675603,0.07728983484379008,0.3030162607862548,0.12752190180319894
1609632000000,32178.6,32487.3,31962.6,32449.3,402.56974711,2021-01-03 00:00:00,0.0081317612885665,0.0195968551422911,32589.4,1,368.3997133628102,0.6211328762386947,0.05863153937742834,0.22719700304266494,0.093038581341212
1609635600000,32449.3,32794.6,32211.1,32589.4,534.40779325,2021-01-03 01:00:00,0.0043082108558714,0.019593675048191,32732.0,1,369.3191097526269,0.77630300460752,0.01572941466585524,0.19135252556120877,0.0166150551654159
1609639200000,32588.8,32887.8,32579.5,32732.0,283.92296918,2021-01-03 02:00:00,0.0043661105405264,0.0195525145236306,32576.0,0,369.2758428642337,0.7699454534696869,0.015959004277856344,0.19755247619322172,0.01654306605923507
1609642800000,32738.4,32756.1,32442.9,32576.0,329.854699,2021-01-03 03:00:00,-0.0047773717370777,0.0196327593332804,33200.1,1,362.3097516583308,0.770519572658483,0.033435725817185256,0.16178390295028938,0.034260798574042246
1609646400000,32571.1,33259.3,32450.0,33200.1,489.42161475,2021-01-03 04:00:00,0.0189770670380418,0.0198339993805363,33750.8,1,365.4104417045103,0.6099421246102892,0.00786200119447565,0.3742751214488572,0.007920752746377843
1609650000000,33200.2,34200.0,33120.0,33750.8,1617.44713531,2021-01-03 05:00:00,0.0164512327752148,0.0199597935843497,33966.2,1,386.598858980333,0.39436374183691936,0.0036406285477915733,0.5984611931184233,0.003534436496865855
1609653600000,33752.9,34109.8,33651.5,33966.2,588.50890432,2021-01-03 06:00:00,0.0063617917651102,0.0199577154623058,34448.0,1,385.5461862813915,0.20471934198896388,0.0009923561535771094,0.7933324457771564,0.0009558560803027363
1609657200000,33966.2,34786.4,33745.7,34448.0,1226.32199433,2021-01-03 07:00:00,0.0140850281155826,0.0200069068294293,34365.3,0,370.79300529215107,0.17716147910261668,0.0010099503354672038,0.820862609819377,0.0009659607425391273
1609660800000,34444.4,34663.8,33780.0,34365.3,1000.09957945,2021-01-03 08:00:00,-0.0024036062742341,0.0200743733445841,34180.4,0,374.5030316362758,0.17897219359744168,0.0016062481884560676,0.8184716803122858,0.0009498779018164518
1609664400000,34362.5,34573.1,33816.1,34180.4,585.61489196,2021-01-03 09:00:00,-0.0053949539786585,0.0200151613306721,33885.2,0,385.0022263338843,0.2470703715097389,0.01533932288614629,0.7334855551397754,0.004104750464339354
1609668000000,34180.7,34346.7,33460.2,33885.2,815.71924311,2021-01-03 10:00:00,-0.0086740394817976,0.0202258732683186,34422.1,1,384.34299372894446,0.2961247633800149,0.04345406053471638,0.6488694683683865,0.011551707716882126
1609671600000,33885.3,34444.9,33795.5,34422.1,667.88155023,2021-01-03 11:00:00,0.0157204590750715,0.0203211210268974,34095.0,0,389.7571717254642,0.32579789648320157,0.12236288460573377,0.5191637649192767,0.032675453991788
1609675200000,34420.3,34597.0,33923.0,34095.0,581.06154978,2021-01-03 12:00:00,-0.0095480539897722,0.0199984814546443,33869.7,0,378.5794532388337,0.19905461182379156,0.5284083052916815,0.2077040945783323,0.06483298830619455
1609678800000,34101.4,34379.6,33795.1,33869.7,603.14305947,2021-01-03 13:00:00,-0.0066299365780885,0.019342115555952,33818.0,0,365.94300809899437,0.13421459003551098,0.6350375299312804,0.1743596277915964,0.05638825224161227
1609682400000,33875.9,34149.9,33465.4,33818.0,896.44179406,2021-01-03 14:00:00,-0.0015276042782902,0.0192266730707975,33517.4,0,352.0169685608253,0.1189896727602887,0.6803473932905862,0.15053804507501067,0.050124888874114364
1609686000000,33817.1,33879.9,32763.0,33517.4,1189.52938761,2021-01-03 15:00:00,-0.0089284981431824,0.0192632073987285,32690.7,0,365.94297849454654,0.03835460739472391,0.7033855862852483,0.048427350129817165,0.20983245619021074
1609689600000,33514.6,33848.0,32559.1,32690.7,896.6563857,2021-01-03 16:00:00,-0.0249740731899652,0.0194408224676986,32911.9,1,355.44486281976356,0.01404081526460152,0.795345851911151,0.012899738194018413,0.17771359463022882
1609693200000,32688.8,33250.0,32488.0,32911.9,747.24792872,2021-01-03 17:00:00,0.006743660717451,0.0193441618515105,32780.0,0,362.99487411437804,0.014037975285344645,0.7994763524771,0.01262734625503238,0.17385832598252304
1609696800000,32913.2,33030.4,32301.0,32780.0,601.82905844,2021-01-03 18:00:00,-0.0040157211848569,0.0193418080989124,32775.0,0,363.9352152014926,0.024607964797797845,0.6520603508145479,0.022026723221432863,0.30130496116622135
1609700400000,32776.9,32924.0,32467.4,32775.0,311.78970647,2021-01-03 19:00:00,-0.0001525436659201,0.0193395607759798,33721.1,1,357.87825388653977,0.13541494577753713,0.39009436690555904,0.22986179315333144,0.24462889416357234
1609704000000,32772.1,33812.3,32731.0,33721.1,635.39313267,2021-01-03 20:00:00,0.0284577245413797,0.0129618055589978,33566.2,0,204.22577469156957,0.2024011213473756,0.23914012846036112,0.27058184572989047,0.28787690446237285
1609707600000,33721.1,33865.6,33516.1,33566.2,307.6864777,2021-01-03 21:00:00,-0.004604145912611,0.011716773875947,33114.8,0,166.66883163023226,0.35989386896445275,0.091919855681185,0.47941821680388086,0.06876805855048132
1609711200000,33561.2,33647.9,32991.9,33114.8,344.55981032,2021-01-03 22:00:00,-0.0135392959189398,0.0118601075684038,33010.0,0,162.3018099979369,0.3587544974388149,0.08842300189797482,0.481803806281158,0.07101869438205244
1609714800000,33120.2,33599.9,32669.5,33010.0,660.66445038,2021-01-03 23:00:00,-0.0031697664944908,0.0118940431876503,32841.4,0,165.16195228900605,0.35334469395088514,0.1021099566506211,0.47233683058076414,0.07220851881772958
1609718400000,33021.0,33110.0,32391.0,32841.4,786.64037616,2021-01-04 00:00:00,-0.0051206312516661,0.0118586745252573,33190.0,1,170.2654876604461,0.404588647531383,0.09277683603101104,0.43395081393609364,0.06868370250151218
1609722000000,32843.5,33321.7,32600.0,33190.0,569.40949311,2021-01-04 01:00:00,0.0105587111184476,0.0120135599055841,33454.6,1,180.19125854205907,0.27975318531749405,0.3039032127097063,0.17856022465969917,0.23778337731310054
1609725600000,33183.5,33594.9,32960.9,33454.6,485.26746205,2021-01-04 02:00:00,0.0079406700721304,0.0120821616157959,33507.6,1,175.93005787747785,0.25730063444386664,0.3081849111794772,0.1848052666534378,0.2497091877232182
1609729200000,33460.2,33511.6,33164.0,33507.6,597.10116764,2021-01-04 03:00:00,0.0015829829685235,0.0120215958941786,33261.0,0,168.39494109726664,0.30705756737002754,0.2913868726359947,0.2243423476489368,0.1772132123450409
1609732800000,33503.0,33579.2,33180.0,33261.0,411.61035336,2021-01-04 04:00:00,-0.0073867393142132,0.0115181392651634,32829.4,0,154.634179751214,0.2581779601778119,0.2869517239713823,0.19736801515071872,0.25750230070008706
1609736400000,33261.1,33307.0,32808.1,32829.4,477.12676116,2021-01-04 05:00:00,-0.0130610840789336,0.0112665695251471,33106.0,1,159.2578183543724,0.2654002322838809,0.25345632157100745,0.21020309387801933,0.27094035226709234
1609740000000,32818.0,33356.0,32818.0,33106.0,786.93377121,2021-01-04 06:00:00,0.0083900794585832,0.0113328048164543,32085.0,0,150.93663773293687,0.13604935645745672,0.3151999103813806,0.13677383346759872,0.411976899693564
1609743600000,33106.3,33158.1,31671.0,32085.0,2150.73030495,2021-01-04 07:00:00,-0.031325903635495,0.0124304618938771,32071.9,0,181.75818024037514,0.06982060107885808,0.35206323949285717,0.06389499241060906,0.5142211670176758
1609747200000,32090.0,32568.8,31469.1,32071.9,1347.57464634,2021-01-04 08:00:00,-0.0004083738516684,0.0124410188751047,31037.5,0,178.02576062409892,0.0211882242957497,0.3189061878818074,0.02216330376472847,0.6377422840577145
1609750800000,32068.2,32155.9,30244.0,31037.5,2388.83545435,2021-01-04 09:00:00,-0.0327841065165252,0.0138575208709184,30260.0,0,211.9288411936074,0.0038160590500148452,0.20722336812872688,0.003969602468843218,0.784990970352415
1609754400000,31040.9,31236.1,27600.0,30260.0,4622.80750696,2021-01-04 10:00:00,-0.0253694424740751,0.0145052734184195,30731.9,1,241.3469697742713,0.007717895231080437,0.23569116012412536,0.006506734723439956,0.7500842099213543
1609758000000,30259.0,30878.8,29403.1,30731.9,1277.06455498,2021-01-04 11:00:00,0.0154744947026206,0.0144902866553821,31183.4,1,244.96711082426768,0.018407958472937802,0.23065846407033583,0.020663769644266472,0.73026980781246
1609761600000,30732.6,31354.1,30440.0,31183.4,1401.53422419,2021-01-04 12:00:00,0.0145846988810475,0.0149704127290905,31383.7,1,233.13652898168593,0.06329301535460724,0.23916514030328995,0.08708658685326125,0.6104552574888416
1609765200000,31180.2,31383.7,30500.0,31383.7,625.16039391,2021-01-04 13:00:00,0.0064027479067249,0.0150960887996794,32095.1,1,244.32195201769125,0.17423810365460632,0.1447938111632928,0.35626127196639346,0.32470681321570755
1609768800000,31386.3,32110.3,31386.3,32095.1,1051.81410661,2021-01-04 14:00:00,0.0224147206584014,0.015975270153336,31738.9,0,271.6059438996864,0.2500921161684601,0.0822052080372432,0.5341809627813309,0.13352171301296584
1609772400000,32095.1,32170.0,31550.0,31738.9,612.37768906,2021-01-04 15:00:00,-0.0111603125960456,0.0160226941701297,31309.9,0,275.80796712373126,0.2772823027684769,0.05249088883684066,0.5979761912020922,0.0722506171925903
1609776000000,31737.1,31918.8,30722.8,31309.9,988.68662777,2021-01-04 16:00:00,-0.0136087164475185,0.01548135430195,31013.7,0,258.0870059389374,0.2076470639118683,0.09518159895215082,0.5295597766776481,0.16761156045833284
1609779600000,31306.7,31512.0,30619.4,31013.7,549.0578807,2021-01-04 17:00:00,-0.0095052991211473,0.0154468219577153,31158.7,1,268.21173887897095,0.17245226160030963,0.18401122241432846,0.3156030476387118,0.3279334683466502
1609783200000,31020.8,31450.9,31011.1,31158.7,399.13294528,2021-01-04 18:00:00,0.0046644576339013,0.0155106716899777,31655.0,1,259.83009316899904,0.197768062480031,0.15566628429589618,0.3699318851875429,0.2766337680365299
1609786800000,31166.3,31864.9,31094.0,31655.0,361.99588713,2021-01-04 19:00:00,0.0158026140178957,0.0159345097092084,31250.2,0,275.57281756884674,0.10733587413706337,0.32999091477347997,0.13092982608005296,0.43174338500940374
1609790400000,31656.0,31822.3,31204.6,31250.2,357.83074152,2021-01-04 20:00:00,-0.0128703378341591,0.0147512512384581,31009.8,0,239.58159670544256,0.06548991249492003,0.3376521048106098,0.07654724007755936,0.5203107426169107
1609794000000,31240.6,31575.5,30861.6,31009.8,426.92356171,2021-01-04 21:00:00,-0.0077224926027803,0.0147781346614257,31336.4,1,240.2629919337179,0.19972456816684617,0.29887131274702833,0.16689019225013754,0.33451392683598796
1609797600000,31017.9,31481.2,30956.8,31336.4,167.58019152,2021-01-04 22:00:00,0.0104770775939843,0.0148675451516999,31997.8,1,249.52921679295633,0.3760764104896176,0.09140473133028847,0.45190383726575756,0.08061502091433646
1609801200000,31334.2,32034.9,31160.6,31997.8,523.41642738,2021-01-04 23:00:00,0.0208867892832022,0.0155992851482441,32443.6,1,273.0761162180903,0.3442803048005834,0.0286989815060498,0.6024875062717729,0.02453320742159391
1609804800000,32006.0,32839.5,32002.2,32443.6,823.16102111,2021-01-05 00:00:00,0.0138360467597465,0.0158747915442868,32786.7,1,275.059183212538,0.34274068963055493,0.028157887765685584,0.605004010669591,0.0240974119341685
1609808400000,32437.1,32794.8,32250.0,32786.7,503.71893358,2021-01-05 01:00:00,0.0105197481567262,0.0158736125577082,32309.9,0,274.0293002683227,0.34206754561952357,0.03278121559221148,0.6019372355930745,0.023214003195190496
1609812000000,32790.8,32829.9,32215.2,32309.9,413.08526823,2021-01-05 02:00:00,-0.0146492605382149,0.0160198455091751,31183.3,0,268.7357641165555,0.27485366927951116,0.11374102727940905,0.47856320113003603,0.13284210231104374
1609815600000,32307.6,32531.0,31137.5,31183.3,953.55532843,2021-01-05 03:00:00,-0.0354909897102642,0.0174391951608386,30870.3,0,317.71102221755484,0.09954514994391789,0.2297921426338821,0.23682432548917076,0.43383838193302926
1609819200000,31183.3,31535.2,30424.5,30870.3,922.62827313,2021-01-05 04:00:00,-0.0100881384645001,0.0174774465320673,30409.2,0,312.68055284100393,0.012622629238028104,0.2574071300006853,0.02135505504573181,0.7086151857155548
1609822800000,30860.6,31364.5,30001.0,30409.2,901.8109082,2021-01-05 05:00:00,-0.0150493624324063,0.0175313059873174,31122.7,1,314.0456906007734,0.011389996310783215,0.2548459665951013,0.018937560922805963,0.7148264761713096
1609826400000,30434.8,31261.1,29880.0,31122.7,911.22923535,2021-01-05 06:00:00,0.0231922622647055,0.0182039099755767,30802.9,0,336.0937111847293,0.005124834644405513,0.2584550360846978,0.00672426970783726,0.7296958595630595
1609830000000,31118.0,31300.0,30740.1,30802.9,479.87123754,2021-01-05 07:00:00,-0.0103286150808279,0.0172411130317361,31200.0,1,296.69037370342295,0.008882459775480245,0.17607453744128804,0.007536283134001605,0.8075067196492302
1609833600000,30810.7,31508.6,30807.1,31200.0,580.87393852,2021-01-05 08:00:00,0.0128092534241352,0.0174933974875923,31565.7,1,315.0848505003558,0.18463452871515385,0.17733369350767467,0.22154829722820849,0.416483480548963
1609837200000,31200.0,31819.6,31173.8,31565.7,505.07716289,2021-01-05 09:00:00,0.0116529932195286,0.0163111304735288,31334.6,0,274.1187593927957,0.3588135803494423,0.08285092826292262,0.4351295874192597,0.12320590396837539
1609840800000,31565.7,31683.7,31089.7,31334.6,404.52501145,2021-01-05 10:00:00,-0.007348169718246,0.0154508072347637,31780.0,1,262.3127508954619,0.5441540481123956,0.025285960071797273,0.4038305554191841,0.026729436396622938
1609844400000,31338.7,31784.4,31280.1,31780.0,390.01076542,2021-01-05 11:00:00,0.0141142427918507,0.0153995505597272,31585.0,0,259.0135839765311,0.558694143417532,0.06814730130342454,0.29991038068647413,0.07324817459256944
1609848000000,31781.1,32073.7,31561.0,31585.0,521.87623886,2021-01-05 12:00:00,-0.0061548367579062,0.0152080759403056,31449.9,0,254.16041136651958,0.5430316456224561,0.09024108543774899,0.294737262828961,0.07199000611083387
1609851600000,31583.1,31897.9,31430.9,31449.9,284.11628473,2021-01-05 13:00:00,-0.0042865208595076,0.0151852118064332,32348.9,1,259.5808902341817,0.40746157419574297,0.03372210060241509,0.5315814504565436,0.027234874745298315
1609855200000,31459.2,32387.9,31113.3,32348.9,1794.23517734,2021-01-05 14:00:00,0.0281842137864452,0.0155941952248527,32100.0,0,275.9471055070895,0.47178464434314116,0.08682608106942374,0.37103329293512777,0.07035598165230728
1609858800000,32358.9,32377.7,31926.1,32100.0,1592.04744602,2021-01-05 15:00:00,-0.0077239871416311,0.0154996144334416,32470.7,1,269.5498326586245,0.5613002512727984,0.0722884342922819,0.30917608217907283,0.057235232255846834
1609862400000,32093.1,32693.2,31770.0,32470.7,1717.6533352,2021-01-05 16:00:00,0.0114821141079708,0.0153541260738758,32735.0,1,261.8622414580093,0.4272590907675464,0.051738346885320835,0.48098882032658147,0.04001374202055125
1609866000000,32470.7,32794.9,32246.0,32735.0,1642.36169721,2021-01-05 17:00:00,0.0081066976491135,0.015224759927731,33356.3,1,263.58328867027564,0.37555218799862,0.017031622837281872,0.5944459993334271,0.012970189830671087
1609869600000,32735.0,33421.7,32652.7,33356.3,1618.32373906,2021-01-05 18:00:00,0.0188018181753984,0.0155912921634548,33709.0,1,268.8735236501101,0.31749527906379843,0.004520832783064298,0.6734107977146644,0.004573090438472851
1609873200000,33355.4,34179.9,33125.0,33709.0,1546.67495686,2021-01-05 19:00:00,0.0105182039496109,0.0154368163828968,33979.0,1,249.95813460596992,0.3613705588919336,0.009555892321029151,0.6196734308484161,0.00940011793862115
1609876800000,33697.1,34051.9,33371.5,33979.0,1314.09633947,2021-01-05 20:00:00,0.007977822716751,0.0151104008269357,33700.5,0,250.6847089140561,0.3198357792174277,0.012813837370436754,0.6572889213833137,0.010061462028822014
1609880400000,33978.1,34000.9,33495.0,33700.5,970.31012312,2021-01-05 21:00:00,-0.0082300126913111,0.0151271179685997,34172.3,1,255.1084265549971,0.34078896100503986,0.012433928415524398,0.6369122287848547,0.00986488179458109
1609884000000,33704.8,34381.1,33704.7,34172.3,475.95286027,2021-01-05 22:00:00,0.0139027003247379,0.0152120609435913,33948.0,0,265.2614164441397,0.3809884373864341,0.024658992875832963,0.5751592760398532,0.01919329369787972
1609887600000,34176.6,34263.9,33647.0,33948.0,651.26093773,2021-01-05 23:00:00,-0.0065854322608116,0.0148855890949313,33911.5,0,246.9865639407494,0.4127133451343874,0.08409666064632514,0.44870419019018265,0.054485804029104815
1609891200000,33950.0,34111.1,33300.0,33911.5,796.28267808,2021-01-06 00:00:00,-0.0010757522091954,0.014700387691106,33816.7,0,255.2923941176379,0.385283249610625,0.185479926836081,0.3104410109470279,0.11879581260626601
1609894800000,33909.0,34005.0,33504.7,33816.7,596.91484093,2021-01-06 01:00:00,-0.0027994265877619,0.014609746185381,33874.4,1,227.99496757492642,0.3261800212238035,0.2762549440001369,0.21823499764241666,0.1793300371336429
1609898400000,33823.0,34141.1,33766.9,33874.4,788.89965867,2021-01-06 02:00:00,0.0017048035554076,0.0142099692353104,34125.0,1,226.86210218494722,0.4204279104937293,0.2073614654673332,0.2032153545660254,0.16899526947291207
1609902000000,33879.9,34164.5,33648.2,34125.0,752.33184193,2021-01-06 03:00:00,0.0073706866392429,0.0117833855819631,35323.8,1,172.35719172787873,0.3816582519541672,0.11516743520152684,0.4106165420717186,0.09255777077258727
1609905600000,34122.1,35808.4,34110.4,35323.8,2549.27250895,2021-01-06 04:00:00,0.034526704212456,0.0129643894200035,34991.0,0,206.29126600054215,0.41574863082198066,0.11087356792812439,0.3841945992957863,0.08918320195410873
1609909200000,35328.3,35560.0,34537.0,34991.0,1304.72464513,2021-01-06 05:00:00,-0.0094660721522022,0.0126230584468363,35128.1,1,194.6397897112687,0.4140614804944646,0.09932257826193702,0.39102483068872745,0.09559111055487096
1609912800000,34991.0,35237.9,34785.9,35128.1,640.64263364,2021-01-06 06:00:00,0.0039104944219384,0.0120727615714676,34670.9,0,178.69180156024478,0.3901846873966433,0.1357526551984349,0.3778326395918938,0.09623001781302784
1609916400000,35124.6,35259.9,34352.0,34670.9,723.33550992,2021-01-06 07:00:00,-0.0131006615849142,0.0122383560602873,34597.9,0,181.88900868845994,0.3711833159237508,0.16867821491902737,0.36607854342581175,0.09405992573141
1609920000000,34661.0,34962.1,34013.0,34597.9,1053.76661161,2021-01-06 08:00:00,-0.0021077318222752,0.0121994650900858,33917.0,0,174.90326659935775,0.22624390775576653,0.2745041726202791,0.3217654763699389,0.17748644325401555
1609923600000,34598.0,34604.9,33600.0,33917.0,1363.25036877,2021-01-06 09:00:00,-0.0198766229639984,0.0130425730944998,34422.7,1,195.27293265047044,0.15960794270341216,0.4316557115569303,0.1359287561135874,0.2728075896260702
1609927200000,33916.9,34554.2,33832.0,34422.7,610.39754994,2021-01-06 10:00:00,0.014799866856626,0.0130625572245091,34916.1,1,202.7794563489586,0.20409884266088707,0.3347350528082872,0.25505752914949265,0.20610857538133312
1609930800000,34422.8,35200.0,34348.7,34916.1,1250.27295364,2021-01-06 11:00:00,0.0142318104127445,0.0130665692744227,34923.3,1,196.88114695844774,0.2440175317184737,0.32502256354281406,0.23762640112930247,0.1933335036094097
1609934400000,34920.0,35084.7,34421.0,34923.3,696.46540456,2021-01-06 12:00:00,0.0002061873391096,0.0129169556699461,34549.0,0,200.08899607430283,0.24993900994468823,0.33193377896123377,0.23145215404739602,0.18667505704668194
1609938000000,34929.6,35048.5,34280.8,34549.0,807.05771909,2021-01-06 13:00:00,-0.0107756219898604,0.013167506755849,34211.3,0,205.43953836124274,0.20226479588560575,0.34136199058301847,0.18078309735110276,0.27559011618027307
1609941600000,34545.4,34595.6,34051.6,34211.3,605.3849376,2021-01-06 14:00:00,-0.0098226073826142,0.0123841158032746,34559.3,1,184.58347845393155,0.34081718798243926,0.25187097550397486,0.2375828678734581,0.16972896864012776
1609945200000,34208.0,34790.8,34145.0,34559.3,587.15110548,2021-01-06 15:00:00,0.0101206902489637,0.0122894199553853,34606.1,1,184.18328934977538,0.34514833072091505,0.25216240982557525,0.23070151006708967,0.17198774938642
1609948800000,34552.5,35088.0,34350.1,34606.1,1287.28111928,2021-01-06 16:00:00,0.001353278001495,0.0121614391672571,34901.0,1,179.93945025805817,0.31064010345152504,0.3361184760983226,0.12307798358008724,0.23016343687006516
1609952400000,34612.9,35071.2,34547.9,34901.0,1201.98736769,2021-01-06 17:00:00,0.0084855149904199,0.0121690674649968,35212.0,1,177.1327993596945,0.3250553506260324,0.29390410882448376,0.17447196954834926,0.20656857100113446
1609956000000,34904.5,35222.0,34904.5,35212.0,1225.87298233,2021-01-06 18:00:00,0.008871451505647,0.0117586018929035,34842.1,0,175.72901697927534,0.3389558946370277,0.2594942264507574,0.18244803693007988,0.2191018419821349
1609959600000,35212.1,35707.1,34660.1,34842.1,1722.64728031,2021-01-06 19:00:00,-0.0105605078855052,0.0119009824870137,36007.6,1,173.33783783302675,0.4850259535499895,0.10671965351933722,0.330135910589814,0.07811848234085911
1609963200000,34843.2,36229.4,34271.1,36007.6,2307.63547744,2021-01-06 20:00:00,0.0329036015732517,0.0134843035050024,35856.6,0,204.4691629171045,0.5304952957881971,0.09752170719299168,0.3001541993589229,0.07182879765988838
1609966800000,36008.2,36492.5,35664.1,35856.6,951.57941944,2021-01-06 21:00:00,-0.0042023767667692,0.0133706304304461,35985.7,1,215.58797138582526,0.4861003104892754,0.10519925361220214,0.3301091278523298,0.07859130804619263
1609970400000,35860.4,36379.7,35684.2,35985.7,278.02491098,2021-01-06 22:00:00,0.0035939868006056,0.0131550531778279,36751.6,1,206.1238862715234,0.4241209941523053,0.05466392267743519,0.47989235915878964,0.0413227240114699
1609974000000,35987.9,36946.2,35958.0,36751.6,828.39496925,2021-01-06 23:00:00,0.0210601248058432,0.0135606049018832,37150.9,1,215.40312079917848,0.40515369955378344,0.03704434613451681,0.530342912834112,0.02745904147758784
1609977600000,36751.6,37287.4,36415.0,37150.9,1108.0023765,2021-01-07 00:00:00,0.0108062348545981,0.0136104716430989,36859.6,0,199.66705804239965,0.3986381952613332,0.03058192507105248,0.5438496665580647,0.026930213109549576
