date,price,signal,strategy_equity,buy_hold_equity
2022-09-24 11:00:00,19057.0,0,1.1232486846518939,1.0096103114273984
2022-09-24 12:00:00,19156.099609375,0,1.1232486846518939,1.0148604550745322
2022-09-24 13:00:00,19119.19921875,0,1.1232486846518939,1.0129055295946194
2022-09-24 14:00:00,19087.5,0,1.1232486846518939,1.0112261541360377
2022-09-24 15:00:00,19121.80078125,0,1.1232486846518939,1.0130433563420522
2022-09-24 16:00:00,19093.30078125,0,1.1232486846518939,1.0115334705323402
2022-09-24 17:00:00,19082.80078125,0,1.1232486846518939,1.0109771968129726
2022-09-24 18:00:00,19129.599609375,0,1.1232486846518939,1.0134565261637476
2022-09-24 19:00:00,19105.900390625,0,1.1232486846518939,1.0122009783008745
2022-09-24 20:00:00,19144.5,0,1.1232486846518939,1.014245925755462
2022-09-24 21:00:00,18953.900390625,1,1.1232486846518939,1.004148253982411
2022-09-24 22:00:00,18885.400390625,1,1.1191892281119242,1.000519230194156
2022-09-24 23:00:00,18921.599609375,1,1.1213344712549385,1.0024370086753238
2022-09-25 00:00:00,18964.19921875,0,1.1238590152385515,1.0046938699277654
2022-09-25 01:00:00,18975.80078125,1,1.1238590152385515,1.00530850272037
2022-09-25 02:00:00,18948.80078125,1,1.1222599157454,1.0038780845848536
2022-09-25 03:00:00,19052.19921875,1,1.1283837820046188,1.0093559734805602
2022-09-25 04:00:00,19007.80078125,1,1.1257542442674717,1.0070038131032046
2022-09-25 05:00:00,18994.5,1,1.1249664934320867,1.0062991583359253
2022-09-25 06:00:00,19025.69921875,1,1.126814295465044,1.0079520445697754
2022-09-25 07:00:00,19099.30078125,1,1.1311734147720407,1.0118513412291221
2022-09-25 08:00:00,19084.0,1,1.1302672121223483,1.0110407295629158
2022-09-25 09:00:00,19039.900390625,1,1.1276553727519874,1.0087044006362789
2022-09-25 10:00:00,19071.400390625,1,1.1295209888273308,1.0103732217943815
2022-09-25 11:00:00,19118.30078125,0,1.132298707007962,1.01285793176893
2022-09-25 12:00:00,19089.0,0,1.132298707007962,1.0113056218102334
2022-09-25 13:00:00,18933.69921875,1,1.132298707007962,1.0030780272191262
2022-09-25 14:00:00,18919.599609375,1,1.1314555030846198,1.0023310517763966
2022-09-25 15:00:00,18990.19921875,1,1.1356775964794181,1.0060713096138183
2022-09-25 16:00:00,18976.0,1,1.1348284355814133,1.0053190570208492
2022-09-25 17:00:00,19003.80078125,1,1.1364910155294465,1.0067918993053502
2022-09-25 18:00:00,18934.400390625,1,1.132340639437451,1.003115174217871
2022-09-25 19:00:00,18916.5,1,1.1312701360495259,1.002166839277766
2022-09-25 20:00:00,18906.19921875,0,1.130654114787342,1.0016211198588776
2022-09-25 21:00:00,18742.5,1,1.130654114787342,0.9929485890711036
2022-09-25 22:00:00,18789.900390625,1,1.1335135757291952,0.9954597882703841
2022-09-25 23:00:00,18809.19921875,1,1.1346777907181298,0.9964822102609108
2022-09-26 00:00:00,18776.400390625,1,1.13269917900786,0.9947445792026259
2022-09-26 01:00:00,18877.900390625,1,1.138822235838641,1.0001218918231791
2022-09-26 02:00:00,18857.0,1,1.1375614054979277,0.9990146215346836
2022-09-26 03:00:00,18871.0,1,1.138405965060794,0.9997563198271737
2022-09-26 04:00:00,18809.5,1,1.1346959355524884,0.9964981451851638
2022-09-26 05:00:00,18775.099609375,1,1.1326207084904396,0.9946756658289099
2022-09-26 06:00:00,18700.099609375,1,1.1280962822607985,0.9907022821191416
2022-09-26 07:00:00,18911.19921875,1,1.140831010390442,1.001886012106196
2022-09-26 08:00:00,19277.69921875,1,1.162940373232622,1.0213026138345973
2022-09-26 09:00:00,19083.0,0,1.1511950098699133,1.0109877511134524
2022-09-26 10:00:00,19093.30078125,0,1.1511950098699133,1.0115334705323409
2022-09-26 11:00:00,18875.19921875,1,1.1511950098699133,0.9999787879255073
2022-09-26 12:00:00,19096.30078125,0,1.164679954451139,1.0116924058807315
2022-09-26 13:00:00,19191.099609375,0,1.164679954451139,1.0167147008057582
2022-09-26 14:00:00,19138.900390625,0,1.164679954451139,1.0139492671331731
2022-09-26 15:00:00,19114.30078125,0,1.164679954451139,1.012646017971076
2022-09-26 16:00:00,19084.0,0,1.164679954451139,1.0110407295629158
2022-09-26 17:00:00,19114.19921875,0,1.164679954451139,1.0126406373473023
2022-09-26 18:00:00,19172.69921875,0,1.164679954451139,1.0157398766409216
2022-09-26 19:00:00,19203.900390625,0,1.164679954451139,1.0173928663483056
2022-09-26 20:00:00,19115.19921875,0,1.164679954451139,1.0126936157967659
2022-09-26 21:00:00,19094.400390625,0,1.164679954451139,1.011591726132044
2022-09-26 22:00:00,19138.19921875,1,1.164679954451139,1.013912120134428
2022-09-26 23:00:00,19228.400390625,0,1.1701692638448822,1.0186908383601632
2022-09-27 00:00:00,19345.0,0,1.1701692638448822,1.0248681048729096
2022-09-27 01:00:00,19768.5,0,1.1701692638448822,1.0473044782207348
2022-09-27 02:00:00,20075.099609375,0,1.1701692638448822,1.0635476501315608
2022-09-27 03:00:00,20101.400390625,0,1.1701692638448822,1.0649410247418667
2022-09-27 04:00:00,20046.900390625,1,1.1701692638448822,1.0620536992461018
2022-09-27 05:00:00,20205.80078125,0,1.1794445308187869,1.070471995560571
2022-09-27 06:00:00,20194.0,0,1.1794445308187869,1.0698468084674873
2022-09-27 07:00:00,20179.80078125,0,1.1794445308187869,1.0690945558745182
2022-09-27 08:00:00,20146.400390625,0,1.1794445308187869,1.067325054967728
2022-09-27 09:00:00,20183.099609375,0,1.1794445308187869,1.0692693226736276
2022-09-27 10:00:00,20224.5,0,1.1794445308187869,1.0714626511761267
2022-09-27 11:00:00,20230.30078125,0,1.1794445308187869,1.071769967572429
2022-09-27 12:00:00,20272.69921875,0,1.1794445308187869,1.0740161710508573
2022-09-27 13:00:00,20191.900390625,1,1.1794445308187869,1.0697355744183208
2022-09-27 14:00:00,20207.099609375,0,1.1803323440052924,1.0705408054607535
2022-09-27 15:00:00,19886.599609375,1,1.1803323440052924,1.0535612124076768
2022-09-27 16:00:00,19116.30078125,0,1.1346126815569828,1.0127519748700033
2022-09-27 17:00:00,18958.400390625,1,1.1346126815569828,1.0043866570049975
2022-09-27 18:00:00,19144.19921875,0,1.1457322751020846,1.0142299908312098
2022-09-27 19:00:00,19080.900390625,1,1.1457322751020846,1.0108765170642857
2022-09-27 20:00:00,19076.099609375,1,1.1454440072577363,1.010622179117447
2022-09-27 21:00:00,18996.400390625,1,1.140658385753881,1.0063998380846135
2022-09-27 22:00:00,19080.5,1,1.1457082332354893,1.0108553049897937
2022-09-27 23:00:00,19080.0,1,1.1456782102215946,1.0108288157650618
2022-09-28 00:00:00,19095.19921875,1,1.1465908629330341,1.0116340468074945
2022-09-28 01:00:00,19004.5,0,1.1411447351234956,1.0068289428305617
2022-09-28 02:00:00,18635.80078125,1,1.1411447351234956,0.9872958299027542
2022-09-28 03:00:00,18745.599609375,1,1.1478681572134999,0.9931128015697346
2022-09-28 04:00:00,18765.19921875,1,1.1490683198097464,0.994151158484514
2022-09-28 05:00:00,18822.400390625,1,1.152570976706236,0.9971815878779511
2022-09-28 06:00:00,18696.69921875,1,1.1448737904051067,0.9905221346962589
2022-09-28 07:00:00,18783.30078125,1,1.1501767509948,0.995110151198632
2022-09-28 08:00:00,18742.099609375,1,1.147653838192825,0.9929273769966122
2022-09-28 09:00:00,18652.5,1,1.1421672951830781,0.9881805286193824
2022-09-28 10:00:00,19006.0,1,1.1638135162712548,1.0069084105047572
2022-09-28 11:00:00,18954.5,1,1.1606599649670368,1.004180020357383
2022-09-28 12:00:00,19071.599609375,1,1.1678304431392301,1.010383776094861
2022-09-28 13:00:00,19122.0,1,1.170916660956484,1.0130539106425323
2022-09-28 14:00:00,19383.80078125,1,1.1869477715420425,1.0269237101015105
2022-09-28 15:00:00,19488.900390625,1,1.1933834416433502,1.0324917244454257
2022-09-28 16:00:00,19505.30078125,1,1.194387703259761,1.033360591711335
2022-09-28 17:00:00,19348.0,1,1.1847555462914994,1.0250270402213006
2022-09-28 18:00:00,19559.099609375,1,1.1976820210189647,1.0362107702083552
2022-09-28 19:00:00,19544.0,0,1.1967574114493005,1.035410816316162
2022-09-28 20:00:00,19572.099609375,1,1.1967574114493005,1.0368994900513815
2022-09-28 21:00:00,19617.69921875,1,1.1995456493781829,1.0393152866522137
2022-09-28 22:00:00,19485.900390625,1,1.1914866660536052,1.0323327890970346
2022-09-28 23:00:00,19414.099609375,1,1.187096328847901,1.028528895036136
2022-09-29 00:00:00,19439.400390625,1,1.188643372756358,1.029869291196978
2022-09-29 01:00:00,19493.69921875,0,1.1919635339188568,1.0327459589187298
2022-09-29 02:00:00,19436.0,0,1.1919635339188568,1.029689143774095
2022-09-29 03:00:00,19509.19921875,0,1.1919635339188568,1.0335671248854152
2022-09-29 04:00:00,19581.900390625,0,1.1919635339188568,1.0374187202455376
2022-09-29 05:00:00,19453.5,0,1.1919635339188568,1.0306162666397074
2022-09-29 06:00:00,19383.80078125,1,1.1919635339188568,1.0269237101015096
2022-09-29 07:00:00,19361.400390625,0,1.1905860719302686,1.0257369721388185
2022-09-29 08:00:00,19346.599609375,0,1.1905860719302686,1.024952849697344
2022-09-29 09:00:00,19477.19921875,0,1.1905860719302686,1.0318718145025803
2022-09-29 10:00:00,19441.19921875,0,1.1905860719302686,1.0299645903218915
2022-09-29 11:00:00,19466.19921875,0,1.1905860719302686,1.031289051558481
2022-09-29 12:00:00,19210.0,1,1.1905860719302686,1.0177160141953259
2022-09-29 13:00:00,18992.400390625,1,1.1770998114316042,1.0061879242867582
2022-09-29 14:00:00,19198.5,1,1.1898733316998056,1.0171067620264949
2022-09-29 15:00:00,19291.099609375,0,1.1956124157803916,1.0220125457521152
2022-09-29 16:00:00,19445.80078125,0,1.1956124157803916,1.0302083739682513
2022-09-29 17:00:00,19260.0,1,1.1956124157803916,1.0203649366685048
2022-09-29 18:00:00,19299.69921875,1,1.1980768435495652,1.0224681397227953
2022-09-29 19:00:00,19404.19921875,0,1.2045639410287474,1.028004387691739
2022-09-29 20:00:00,19504.69921875,0,1.2045639410287474,1.0333287218628286
2022-09-29 21:00:00,19431.599609375,0,1.2045639410287474,1.029456017901748
2022-09-29 22:00:00,19455.5,1,1.2045639410287474,1.0307222235386344
2022-09-29 23:00:00,19589.400390625,0,1.2128542230691235,1.0378160586165144
2022-09-30 00:00:00,19544.80078125,0,1.2128542230691235,1.0354532404651455
2022-09-30 01:00:00,19507.0,0,1.2128542230691235,1.0334506136860087
2022-09-30 02:00:00,19360.69921875,0,1.2128542230691235,1.0256998251400735
2022-09-30 03:00:00,19399.5,0,1.2128542230691235,1.027755430368674
2022-09-30 04:00:00,19428.400390625,0,1.2128542230691235,1.0292865282528783
2022-09-30 05:00:00,19447.900390625,0,1.2128542230691235,1.030319608017418
2022-09-30 06:00:00,19445.19921875,0,1.2128542230691235,1.0301765041197457
2022-09-30 07:00:00,19568.80078125,0,1.2128542230691235,1.0367247232522712
2022-09-30 08:00:00,19626.5,0,1.2128542230691235,1.039781538396906
2022-09-30 09:00:00,19527.900390625,0,1.2128542230691235,1.034557883974504
2022-09-30 10:00:00,19483.80078125,0,1.2128542230691235,1.032221555047867
2022-09-30 11:00:00,19435.19921875,0,1.2128542230691235,1.02964671962511
2022-09-30 12:00:00,19298.400390625,0,1.2128542230691235,1.022399329822613
2022-09-30 13:00:00,19471.19921875,1,1.2128542230691235,1.0315539438057988
2022-09-30 14:00:00,19991.19921875,0,1.2452448421013924,1.0591027375268591
2022-09-30 15:00:00,19750.599609375,0,1.2452448421013924,1.0463561432806292
2022-09-30 16:00:00,19713.19921875,1,1.2452448421013924,1.0443747285759846
2022-09-30 17:00:00,19680.0,0,1.2431477113692628,1.0426158854432075
2022-09-30 18:00:00,19664.5,0,1.2431477113692628,1.041794719476522
2022-09-30 19:00:00,19477.599609375,1,1.2431477113692628,1.0318930265770725
2022-09-30 20:00:00,19423.900390625,1,1.2397203865330315,1.029048125230292
2022-09-30 21:00:00,19361.5,1,1.2357377139065402,1.025742249289058
2022-09-30 22:00:00,19387.400390625,0,1.2373907929293548,1.0271144118248716
2022-09-30 23:00:00,19421.69921875,0,1.2373907929293548,1.0289315105573518
2022-10-01 00:00:00,19401.19921875,0,1.2373907929293548,1.0278454523433485
2022-10-01 01:00:00,19423.599609375,0,1.2373907929293548,1.0290321903060393
2022-10-01 02:00:00,19417.69921875,0,1.2373907929293548,1.0287195967594973
2022-10-01 03:00:00,19418.69921875,1,1.2373907929293548,1.0287725752089607
2022-10-01 04:00:00,19408.900390625,1,1.2367663958177468,1.028253448488338
2022-10-01 05:00:00,19320.900390625,1,1.2311588940715616,1.0235913449355432
2022-10-01 06:00:00,19292.900390625,1,1.2293746889705028,1.022107948350563
2022-10-01 07:00:00,19311.900390625,1,1.2305853995747928,1.023114538890371
2022-10-01 08:00:00,19334.19921875,1,1.2320063168208022,1.0242958962292885
2022-10-01 09:00:00,19331.30078125,1,1.231821623714638,1.0241423415046713
2022-10-01 10:00:00,19328.599609375,1,1.2316495006918446,1.023999237606999
2022-10-01 11:00:00,19310.900390625,1,1.2305216779640409,1.0230615604409075
2022-10-01 12:00:00,19298.69921875,1,1.2297441996391025,1.0224151612733312
2022-10-01 13:00:00,19334.19921875,1,1.2320063168208022,1.024295896229288
2022-10-01 14:00:00,19324.599609375,0,1.2313946142488361,1.0237873238091446
2022-10-01 15:00:00,19333.5,1,1.2313946142488361,1.0242588527040772
2022-10-01 16:00:00,19292.900390625,1,1.2288087327310053,1.0221079483505628
2022-10-01 17:00:00,19278.80078125,1,1.22791069652197,1.0213609729078332
2022-10-01 18:00:00,19301.900390625,1,1.2293819632132377,1.022584754395735
2022-10-01 19:00:00,19268.599609375,1,1.2272609606693874,1.0208205306391842
2022-10-01 20:00:00,19253.400390625,1,1.2262928878367632,1.0200152995967515
2022-10-01 21:00:00,19288.400390625,0,1.228522117489889,1.0218695453279767
2022-10-01 22:00:00,19322.80078125,0,1.228522117489889,1.0236920246842305
2022-10-01 23:00:00,19311.30078125,0,1.228522117489889,1.0230827725153993
2022-10-02 00:00:00,19279.30078125,0,1.228522117489889,1.0213874621325647
2022-10-02 01:00:00,19307.19921875,0,1.228522117489889,1.0228654780937712
2022-10-02 02:00:00,19317.099609375,1,1.228522117489889,1.0233899854381674
2022-10-02 03:00:00,19309.80078125,1,1.22805792918188,1.0230033048412037
2022-10-02 04:00:00,19334.5,1,1.2296287414224698,1.0243118311535404
2022-10-02 05:00:00,19333.599609375,1,1.2295714786956857,1.0242641298543165
2022-10-02 06:00:00,19276.400390625,1,1.2259337428679213,1.0212338039344135
2022-10-02 07:00:00,19285.69921875,1,1.2265251264736028,1.0217264414303044
2022-10-02 08:00:00,19283.099609375,1,1.2263597974294604,1.021588718156406
2022-10-02 09:00:00,19261.400390625,0,1.2249797781353793,1.02043912719246
2022-10-02 10:00:00,19102.900390625,1,1.2249797781353793,1.012042042952483
2022-10-02 11:00:00,19196.19921875,0,1.2309625962122062,1.0169848702033144
2022-10-02 12:00:00,19162.30078125,0,1.2309625962122062,1.0151889835453265
2022-10-02 13:00:00,19162.0,0,1.2309625962122062,1.0151730486210737
2022-10-02 14:00:00,19104.69921875,1,1.2309625962122062,1.0121373420773971
2022-10-02 15:00:00,19143.900390625,1,1.233488423798042,1.0142141593804899
2022-10-02 16:00:00,19198.5,1,1.2370064104535168,1.0171067620264944
2022-10-02 17:00:00,19201.599609375,1,1.2372061258826792,1.0172709745251247
2022-10-02 18:00:00,19219.099609375,1,1.2383336937751153,1.0181980973907372
2022-10-02 19:00:00,19258.5,1,1.2408723575132978,1.020285468994309
2022-10-02 20:00:00,19232.30078125,1,1.2391842776350457,1.018897475007777
2022-10-02 21:00:00,19196.599609375,0,1.2368839636276974,1.0170060822778069
2022-10-02 22:00:00,19173.400390625,0,1.2368839636276974,1.0157770236396655
2022-10-02 23:00:00,19055.099609375,1,1.2368839636276974,1.0095096316787107
2022-10-03 00:00:00,19090.400390625,1,1.2391753696621308,1.0113798123341884
2022-10-03 01:00:00,19221.69921875,1,1.2476980968207452,1.0183358206646356
2022-10-03 02:00:00,19136.19921875,1,1.2421482135318571,1.0138061632354995
2022-10-03 03:00:00,19170.19921875,1,1.2443551846642804,1.015607430517261
2022-10-03 04:00:00,19094.400390625,1,1.239435013324769,1.0115917261320424
2022-10-03 05:00:00,19241.80078125,1,1.2490029076488072,1.0194007702776806
2022-10-03 06:00:00,19193.599609375,1,1.2458741254465395,1.0168471469294156
2022-10-03 07:00:00,19197.19921875,1,1.2461077793870872,1.0170378486527776
2022-10-03 08:00:00,19194.400390625,1,1.2459261048907198,1.0168895710784
2022-10-03 09:00:00,19179.30078125,1,1.2449459754200876,1.0160896171862068
2022-10-03 10:00:00,19232.19921875,1,1.2483796614351699,1.0188920943840027
2022-10-03 11:00:00,19250.5,1,1.2495675819033918,1.0198616413986
2022-10-03 12:00:00,19252.400390625,0,1.2496909379989714,1.0199623211472875
2022-10-03 13:00:00,19177.400390625,1,1.2496909379989714,1.0159889374375193
2022-10-03 14:00:00,19415.80078125,1,1.2652262452726892,1.0286190204843428
2022-10-03 15:00:00,19335.19921875,0,1.2599738627707289,1.0243488746787512
2022-10-03 16:00:00,19406.099609375,1,1.2599738627707289,1.0281050674404257
2022-10-03 17:00:00,19545.400390625,1,1.2690182017657607,1.0354850068401158
2022-10-03 18:00:00,19614.0,1,1.2734721475121293,1.0391193077786103
2022-10-03 19:00:00,19543.19921875,0,1.2688752869562012,1.0353683921671752
2022-10-03 20:00:00,19593.19921875,1,1.2688752869562012,1.0380173146403542
2022-10-03 21:00:00,19552.19921875,0,1.2662200857211003,1.0358451982123476
2022-10-03 22:00:00,19519.0,0,1.2662200857211003,1.0340863550795705
2022-10-03 23:00:00,19629.599609375,0,1.2662200857211003,1.0399457508955354
2022-10-04 00:00:00,19564.0,0,1.2662200857211003,1.0364703853054316
2022-10-04 01:00:00,19506.599609375,1,1.2662200857211003,1.0334294016115153
2022-10-04 02:00:00,19546.5,0,1.268810115610944,1.0355432624398189
2022-10-04 03:00:00,19597.0,1,1.268810115610944,1.0382186741377295
2022-10-04 04:00:00,19594.599609375,0,1.2686547020320074,1.03809150516431
2022-10-04 05:00:00,19609.599609375,1,1.2686547020320074,1.0388861819062636
2022-10-04 06:00:00,19850.0,1,1.2842075481896071,1.0516222218520146
2022-10-04 07:00:00,19967.900390625,1,1.2918351840372206,1.0578684017384772
2022-10-04 08:00:00,19884.900390625,0,1.28646544970474,1.0534711904330003
2022-10-04 09:00:00,19938.099609375,1,1.28646544970474,1.056289602555049
2022-10-04 10:00:00,19957.80078125,1,1.287736627872792,1.057333340093602
2022-10-04 11:00:00,19936.30078125,0,1.2863493839673776,1.056194303430135
2022-10-04 12:00:00,19979.19921875,0,1.2863493839673776,1.0584669961332953
2022-10-04 13:00:00,20096.30078125,0,1.2863493839673776,1.0646708553443074
2022-10-04 14:00:00,20108.400390625,0,1.2863493839673776,1.06531187388811
2022-10-04 15:00:00,20097.80078125,0,1.2863493839673776,1.064750323018503
2022-10-04 16:00:00,19995.900390625,1,1.2863493839673776,1.0593517983234575
2022-10-04 17:00:00,20026.099609375,1,1.288292119511988,1.060951706107844
2022-10-04 18:00:00,20124.599609375,1,1.2946286891010321,1.0661700833800065
2022-10-04 19:00:00,20217.80078125,1,1.3006243816022136,1.0711077369541324
2022-10-04 20:00:00,20331.599609375,1,1.3079451348363833,1.0771366224189671
2022-10-04 21:00:00,20290.099609375,1,1.3052754126237405,1.0749380167662286
2022-10-04 22:00:00,20297.30078125,1,1.3057386687324573,1.0753195236864868
2022-10-04 23:00:00,20335.099609375,0,1.3081702921314255,1.0773220469920894
2022-10-05 00:00:00,20182.69921875,0,1.3081702921314255,1.0692481105991334
2022-10-05 01:00:00,20211.5,0,1.3081702921314255,1.070773931333098
2022-10-05 02:00:00,20190.400390625,0,1.3081702921314255,1.0696561067441233
2022-10-05 03:00:00,20189.599609375,0,1.3081702921314255,1.0696136825951388
2022-10-05 04:00:00,20118.5,0,1.3081702921314255,1.0658469355329852
2022-10-05 05:00:00,20197.19921875,1,1.3081702921314255,1.070016298116355
2022-10-05 06:00:00,20251.599609375,0,1.3116937992338311,1.0728983464618804
2022-10-05 07:00:00,20224.0,0,1.3116937992338311,1.0714361619513926
2022-10-05 08:00:00,20132.5,0,1.3116937992338311,1.0665886338254753
2022-10-05 09:00:00,20087.30078125,0,1.3116937992338311,1.0641940492991353
2022-10-05 10:00:00,20124.400390625,0,1.3116937992338311,1.0661595290795274
2022-10-05 11:00:00,20025.900390625,0,1.3116937992338311,1.060941151807365
2022-10-05 12:00:00,20022.900390625,1,1.3116937992338311,1.0607822164589744
2022-10-05 13:00:00,19918.099609375,1,1.3048283335800714,1.0552300335657778
2022-10-05 14:00:00,19878.599609375,1,1.302240701216181,1.0531373848119665
2022-10-05 15:00:00,19999.099609375,1,1.3101346176680495,1.0595212879723277
2022-10-05 16:00:00,20234.599609375,1,1.3255621473312447,1.0719977128210003
2022-10-05 17:00:00,20164.900390625,1,1.3209961738078173,1.0683051562828025
2022-10-05 18:00:00,20267.400390625,1,1.3277109160179128,1.0737354473528193
2022-10-05 19:00:00,20118.400390625,1,1.3179499736832374,1.0658416583827464
